datetime,avg_soil_moisture
2024-01-01 06:00:00,38.68494978479197
2024-01-01 07:00:00,40.07123411978221
2024-01-01 18:00:00,37.58606015037594
2024-01-01 19:00:00,35.27626972740316
2024-01-03 06:00:00,38.02411764705882
2024-01-03 07:00:00,39.90941176470589
2024-01-03 19:00:00,36.52187948350072
2024-01-05 06:00:00,33.82531386861314
2024-01-05 07:00:00,33.04053908355795
2024-01-05 19:00:00,32.2203443328551
2024-01-06 06:00:00,32.04296296296296
2024-01-06 07:00:00,32.005447530864195
2024-01-06 18:00:00,34.0128
2024-01-06 19:00:00,30.60511904761905
2024-01-08 06:00:00,34.02210903873745
2024-01-08 07:00:00,32.52058823529412
2024-01-08 19:00:00,33.1590243902439
2024-01-10 06:00:00,33.175107604017214
2024-01-10 07:00:00,31.800401721664276
2024-01-10 19:00:00,34.54104734576757
2024-01-11 06:00:00,29.520757575757578
2024-01-11 07:00:00,31.238319327731094
2024-01-11 18:00:00,
2024-01-11 19:00:00,33.024857142857144
2024-01-12 06:00:00,36.43424242424242
2024-01-12 19:00:00,40.362905982905986
2024-01-13 06:00:00,34.64384505021521
2024-01-13 07:00:00,32.464208754208755
2024-01-13 18:00:00,35.65715925394548
2024-01-13 19:00:00,33.933098995695836
2024-01-15 06:00:00,31.542926829268296
2024-01-15 07:00:00,31.54770444763271
2024-01-15 19:00:00,33.263730272596845
2024-01-17 06:00:00,28.924055944055944
2024-01-17 07:00:00,32.038914027149325
2024-01-17 19:00:00,42.711709401709406
2024-01-18 06:00:00,46.21271676300578
2024-01-18 07:00:00,49.9947471451876
2024-01-18 18:00:00,35.397771535580524
2024-01-18 19:00:00,48.060960698689954
2024-01-20 06:00:00,35.529182209469155
2024-01-20 07:00:00,32.761678622668576
2024-01-20 18:00:00,35.675121951219516
2024-01-20 19:00:00,33.599827833572455
2024-01-22 06:00:00,29.404964131994262
2024-01-22 07:00:00,32.19963394342762
2024-01-22 19:00:00,31.293323741007196
2024-01-23 06:00:00,27.90534285714286
2024-01-23 07:00:00,28.255147058823532
2024-01-23 18:00:00,41.29811965811966
2024-01-23 19:00:00,46.02644230769231
2024-01-25 06:00:00,30.784006359300477
2024-01-25 07:00:00,26.905624103299857
2024-01-25 18:00:00,44.714964131994265
2024-01-25 19:00:00,42.88370157819226
2024-01-27 06:00:00,28.513084648493543
2024-01-27 07:00:00,29.85034433285509
2024-01-27 19:00:00,29.967855093256816
2024-01-28 06:00:00,27.093333333333334
2024-01-28 07:00:00,29.301354166666666
2024-01-28 19:00:00,31.454464285714288
2024-01-29 06:00:00,28.65191780821918
2024-01-29 07:00:00,27.044285714285714
2024-01-29 19:00:00,31.551077586206898
2024-01-29 20:00:00,31.670123456790122
2024-01-30 06:00:00,31.60493543758967
2024-01-30 07:00:00,26.255681492109037
2024-01-30 18:00:00,34.67068866571019
2024-01-30 19:00:00,29.4793543758967
2024-02-01 06:00:00,30.780157819225252
2024-02-01 07:00:00,30.34883787661406
2024-02-01 19:00:00,43.56987087517934
2024-02-03 06:00:00,51.346999999999994
2024-02-03 07:00:00,34.14730964467005
2024-02-03 19:00:00,45.49251264755481
2024-02-04 06:00:00,35.386353503184715
2024-02-04 07:00:00,42.23224358974359
2024-02-04 18:00:00,34.3399604743083
2024-02-04 19:00:00,36.0873544973545
2024-02-06 06:00:00,35.84088952654233
2024-02-06 07:00:00,37.37826398852224
2024-02-06 19:00:00,33.3125824964132
2024-02-08 06:00:00,30.8487230989957
2024-02-08 07:00:00,28.95932568149211
2024-02-08 19:00:00,29.898364418938307
2024-02-09 06:00:00,28.34802371541502
2024-02-09 07:00:00,27.087333333333333
2024-02-09 18:00:00,31.66959677419355
2024-02-09 19:00:00,28.992697368421055
2024-02-10 06:00:00,30.6465306122449
2024-02-10 19:00:00,27.572374100719426
2024-02-11 06:00:00,42.20879483500717
2024-02-11 07:00:00,42.007923416789396
2024-02-11 18:00:00,31.94219512195122
2024-02-11 19:00:00,35.705882352941174
2024-02-13 06:00:00,25.192912482065996
2024-02-13 07:00:00,28.35754662840746
2024-02-13 19:00:00,27.04454806312769
2024-02-14 06:00:00,
2024-02-15 06:00:00,27.024617117117117
2024-02-15 07:00:00,29.498
2024-02-15 19:00:00,28.10904255319149
2024-02-16 06:00:00,29.039271137026237
2024-02-16 07:00:00,25.955175879396986
2024-02-16 18:00:00,30.023225190839696
2024-02-16 19:00:00,28.324734576757532
2024-02-18 06:00:00,26.87063127690101
2024-02-18 07:00:00,24.17664275466284
2024-02-18 18:00:00,27.55991869918699
2024-02-18 19:00:00,28.19932568149211
2024-02-20 06:00:00,22.46628407460545
2024-02-20 19:00:00,23.85128982128982
2024-02-21 06:00:00,25.105333333333334
2024-02-21 07:00:00,22.414411764705886
2024-02-21 18:00:00,25.997586206896553
2024-02-21 19:00:00,23.522739273927392
2024-02-23 06:00:00,25.822381635581063
2024-02-23 07:00:00,21.22966956521739
2024-02-23 18:00:00,28.147948350071733
2024-02-23 19:00:00,22.799024390243904
2024-02-25 06:00:00,22.70222381635581
2024-02-25 07:00:00,23.92034433285509
2024-02-25 19:00:00,24.800624103299857
2024-02-26 06:00:00,22.46857142857143
2024-02-26 07:00:00,23.779733840304186
2024-02-26 19:00:00,36.20050458715596
2024-02-27 06:00:00,18.336470588235297
2024-02-27 07:00:00,19.2
2024-02-27 19:00:00,21.996268656716417
2024-02-27 20:00:00,22.066753246753247
2024-02-28 06:00:00,23.006929698708753
2024-02-28 07:00:00,15.979655667144906
2024-02-28 18:00:00,22.63473457675753
