datetime,avg_soil_moisture
2024-01-01 06:00:00,36.87958041958042
2024-01-01 07:00:00,41.12792817679558
2024-01-01 19:00:00,36.92025862068966
2024-01-02 20:00:00,19.205
2024-01-03 06:00:00,39.48303867403315
2024-01-03 07:00:00,41.07259668508287
2024-01-03 19:00:00,35.93102209944752
2024-01-05 06:00:00,36.285994475138125
2024-01-05 07:00:00,31.244309392265194
2024-01-05 19:00:00,33.75519337016575
2024-01-06 06:00:00,33.054500000000004
2024-01-06 07:00:00,33.65627118644068
2024-01-07 19:00:00,37.13114035087719
2024-01-07 20:00:00,34.92831896551724
2024-01-08 06:00:00,35.29767955801105
2024-01-08 07:00:00,33.317320441988954
2024-01-08 19:00:00,34.59685082872928
2024-01-10 06:00:00,35.28116022099448
2024-01-10 07:00:00,35.06453038674033
2024-01-10 19:00:00,35.96254143646409
2024-01-12 06:00:00,34.79737113402062
2024-01-12 07:00:00,33.00561403508772
2024-01-12 19:00:00,38.16251381215469
2024-01-13 06:00:00,36.00950276243094
2024-01-13 07:00:00,32.30674033149172
2024-01-13 18:00:00,35.769758064516125
2024-01-13 19:00:00,35.33548638132295
2024-01-15 06:00:00,33.725801104972376
2024-01-15 07:00:00,32.851270718232044
2024-01-15 19:00:00,34.53878453038674
2024-01-17 06:00:00,30.118176795580112
2024-01-17 07:00:00,30.36049723756906
2024-01-17 19:00:00,36.17397790055249
2024-01-18 06:00:00,32.05553846153846
2024-01-18 07:00:00,45.59532567049809
2024-01-18 19:00:00,
2024-01-19 19:00:00,40.33884615384615
2024-01-19 20:00:00,30.899642857142858
2024-01-20 06:00:00,47.867267605633806
2024-01-20 07:00:00,41.64779220779221
2024-01-20 18:00:00,34.014226519337015
2024-01-20 19:00:00,32.37149171270718
2024-01-22 06:00:00,31.478618784530386
2024-01-22 07:00:00,33.89234806629835
2024-01-22 19:00:00,33.47639502762431
2024-01-23 06:00:00,28.060000000000002
2024-01-23 07:00:00,30.643333333333334
2024-01-24 06:00:00,59.18882352941176
2024-01-24 07:00:00,
2024-01-24 19:00:00,32.010864864864864
2024-01-24 20:00:00,30.56449567723343
2024-01-25 06:00:00,32.01707386363636
2024-01-25 07:00:00,24.486657458563535
2024-01-25 18:00:00,30.111246458923514
2024-01-25 19:00:00,27.471491712707184
2024-01-27 06:00:00,28.938259668508287
2024-01-27 07:00:00,28.67825966850829
2024-01-27 19:00:00,30.519654696132598
2024-01-29 06:00:00,27.633535353535354
2024-01-29 07:00:00,26.995428571428572
2024-01-29 19:00:00,31.193812154696133
2024-01-29 20:00:00,30.781381215469615
2024-01-30 06:00:00,30.08209944751381
2024-01-30 07:00:00,25.024944751381216
2024-01-30 18:00:00,30.81
2024-01-30 19:00:00,26.0388679245283
2024-01-31 19:00:00,
2024-02-01 06:00:00,27.3485635359116
2024-02-01 07:00:00,26.08423976608187
2024-02-01 19:00:00,46.65245664739884
2024-02-03 06:00:00,30.795082872928177
2024-02-03 07:00:00,25.35792817679558
2024-02-03 19:00:00,32.379668508287295
2024-02-04 06:00:00,27.672784810126583
2024-02-04 07:00:00,29.529595959595962
2024-02-05 19:00:00,29.571755102040814
2024-02-05 20:00:00,24.415131578947367
2024-02-06 06:00:00,39.678591160220996
2024-02-06 07:00:00,42.17574585635359
2024-02-06 19:00:00,35.19674033149171
2024-02-08 06:00:00,29.851795580110497
2024-02-08 07:00:00,28.84574585635359
2024-02-08 19:00:00,30.348632596685082
2024-02-10 06:00:00,26.473037383177573
2024-02-10 07:00:00,
2024-02-10 19:00:00,31.97574585635359
2024-02-11 06:00:00,28.909751381215468
2024-02-11 07:00:00,25.759226519337016
2024-02-11 18:00:00,25.039908256880732
2024-02-11 19:00:00,24.525277777777777
2024-02-13 06:00:00,22.207099447513812
2024-02-13 07:00:00,23.68685082872928
2024-02-13 19:00:00,24.676381215469615
2024-02-15 06:00:00,22.095000000000002
2024-02-15 07:00:00,23.849533073929962
2024-02-15 19:00:00,25.18734806629834
2024-02-16 06:00:00,23.985258964143426
2024-02-16 07:00:00,22.67897790055249
2024-02-16 19:00:00,22.42810810810811
2024-02-17 20:00:00,25.008387096774193
2024-02-18 06:00:00,24.738922651933702
2024-02-18 07:00:00,20.291850828729284
2024-02-18 18:00:00,28.835662983425415
2024-02-18 19:00:00,22.14875690607735
2024-02-20 06:00:00,17.432596685082874
2024-02-20 19:00:00,23.105994475138125
2024-02-21 06:00:00,
2024-02-21 07:00:00,17.996752136752136
2024-02-22 07:00:00,
2024-02-22 19:00:00,22.060338164251206
2024-02-22 20:00:00,22.690434782608694
2024-02-23 06:00:00,22.756022099447513
2024-02-23 07:00:00,15.466571428571429
2024-02-23 18:00:00,25.780359116022098
2024-02-23 19:00:00,20.074944751381217
2024-02-25 06:00:00,19.2646408839779
2024-02-25 07:00:00,21.703729281767956
2024-02-25 19:00:00,23.82093922651934
2024-02-27 06:00:00,34.69815476190476
2024-02-27 07:00:00,18.301159420289856
2024-02-27 19:00:00,22.184088397790056
2024-02-27 20:00:00,22.845469613259667
2024-02-28 06:00:00,29.91878453038674
2024-02-28 07:00:00,35.67764542936288
2024-02-28 18:00:00,22.881379310344826
2024-02-28 19:00:00,20.617844827586207
2024-03-01 06:00:00,16.946160220994475
2024-03-01 07:00:00,16.895883977900553
2024-03-01 19:00:00,15.635331491712707
2024-03-03 06:00:00,14.259309392265193
2024-03-03 07:00:00,16.77961325966851
2024-03-03 19:00:00,17.7424861878453
2024-03-04 06:00:00,18.018243727598566
2024-03-04 07:00:00,16.49614035087719
2024-03-05 19:00:00,14.478457142857144
